#   N    Z    A     X             Y       
   33   28   61   1.47129E-04   2.41196E-06
   34   28   62   1.78219E-04   2.87449E-06
   36   28   64   3.61504E-05   5.64850E-07
   34   29   63   1.13270E-04   1.79793E-06
   36   29   65   1.36690E-05   2.10292E-07
   34   30   64   2.01110E-21   3.14234E-23
   36   30   66   2.65839E-05   4.02787E-07
   37   30   67   4.42328E-05   6.60191E-07
   38   30   68   6.57578E-05   9.67026E-07
   40   30   70   5.08965E-04   7.27093E-06
   38   31   69   1.89143E-04   2.74120E-06
   40   31   71   2.33209E-04   3.28464E-06
   38   32   70   1.83021E-21   2.61458E-23
   40   32   72   6.83416E-05   9.49189E-07
   41   32   73   7.92317E-05   1.08537E-06
   42   32   74   2.39778E-04   3.24025E-06
   44   32   76   2.16421E-03   2.84764E-05
   42   33   75   3.91939E-04   5.22586E-06
   40   34   74   5.86896E-23   7.93103E-25
   42   34   76   7.01766E-22   9.23376E-24
   43   34   77   6.78270E-04   8.80870E-06
   44   34   78   4.10566E-03   5.26367E-05
   46   34   80   1.28097E-04   1.60121E-06
   48   34   82   2.57502E-04   3.14027E-06
   44   35   79   7.13328E-05   9.02946E-07
   46   35   81   1.39645E-04   1.72402E-06
   42   36   78   6.30605E-24   8.08468E-26
   44   36   80   1.74477E-22   2.18097E-24
   46   36   82   2.86394E-21   3.49261E-23
   47   36   83   1.96369E-03   2.36589E-05
   48   36   84   8.60932E-04   1.02492E-05
   50   36   86   7.95557E-04   9.25066E-06
   48   37   85   6.03280E-04   7.09741E-06
   50   37   87   5.39223E-04   6.19796E-06
   46   38   84   2.04560E-23   2.43523E-25
   48   38   86   7.24210E-22   8.42104E-24
   49   38   87   1.41981E-21   1.63197E-23
   50   38   88   2.20316E-04   2.50360E-06
   50   39   89   5.11756E-04   5.75007E-06
   50   40   90   1.21730E-03   1.35255E-05
   51   40   91   1.18506E-03   1.30226E-05
   52   40   92   6.21195E-04   6.75212E-06
   54   40   94   1.09336E-03   1.16315E-05
   56   40   96   7.94854E-04   8.27973E-06
   52   41   93   5.08727E-04   5.47018E-06
   50   42   92   3.82728E-22   4.16009E-24
   52   42   94   8.31830E-22   8.84926E-24
   53   42   95   1.07634E-03   1.13299E-05
   54   42   96   7.68752E-10   8.00783E-12
   55   42   97   8.82546E-04   9.09841E-06
   56   42   98   1.50620E-03   1.53694E-05
   58   42  100   9.36749E-04   9.36749E-06
   52   44   96   2.19882E-24   2.29044E-26
   54   44   98   1.27055E-23   1.29648E-25
   55   44   99   1.03690E-03   1.04738E-05
   56   44  100   2.51424E-21   2.51424E-23
   57   44  101   6.18480E-04   6.12356E-06
   58   44  102   1.44958E-03   1.42116E-05
   60   44  104   1.39790E-02   1.34414E-04
   58   45  103   5.72689E-03   5.56009E-05
   56   46  102   0.00000E+00   0.00000E+00
   58   46  104   6.53691E-24   6.28549E-26
   59   46  105   1.45942E-02   1.38992E-04
   60   46  106   2.01079E-02   1.89698E-04
   62   46  108   6.72663E-02   6.22836E-04
   64   46  110   2.02537E-02   1.84125E-04
   60   47  107   2.89899E-02   2.70934E-04
   62   47  109   4.13286E-02   3.79162E-04
   58   48  106   0.00000E+00   0.00000E+00
   60   48  108   8.69778E-24   8.05350E-26
   62   48  110   4.39919E-22   3.99926E-24
   63   48  111   1.80732E-02   1.62822E-04
   64   48  112   5.42617E-03   4.84479E-05
   65   48  113   2.00885E-03   1.77774E-05
   66   48  114   1.57213E-03   1.37906E-05
   68   48  116   2.74952E-03   2.37027E-05
   64   49  113   0.00000E+00   0.00000E+00
   66   49  115   1.68819E-03   1.46799E-05
   62   50  112   0.00000E+00   0.00000E+00
   64   50  114   1.04633E-27   9.17832E-30
   65   50  115   2.64057E-27   2.29614E-29
   66   50  116   1.86043E-23   1.60382E-25
   67   50  117   2.69859E-03   2.30649E-05
   68   50  118   2.53269E-03   2.14635E-05
   69   50  119   3.79861E-03   3.19211E-05
   70   50  120   3.86556E-03   3.22130E-05
   72   50  122   2.53315E-02   2.07635E-04
   74   50  124   6.02622E-02   4.85985E-04
   70   51  121   1.53720E-02   1.27041E-04
   72   51  123   4.83906E-02   3.93419E-04
   68   52  120   0.00000E+00   0.00000E+00
   70   52  122   2.00969E-26   1.64729E-28
   71   52  123   1.66442E-27   1.35319E-29
   72   52  124   6.97739E-25   5.62693E-27
   73   52  125   7.15848E-02   5.72678E-04
   74   52  126   4.11216E-02   3.26362E-04
   76   52  128   4.12057E-03   3.21919E-05
   78   52  130   1.41433E-04   1.08794E-06
   74   53  127   1.60370E-02   1.26275E-04
   70   54  124   0.00000E+00   0.00000E+00
   72   54  126   0.00000E+00   0.00000E+00
   74   54  128   5.21643E-27   4.07533E-29
   75   54  129   4.85774E-04   3.76569E-06
   76   54  130   5.64295E-23   4.34073E-25
   77   54  131   9.87419E-05   7.53755E-07
   78   54  132   2.90144E-05   2.19806E-07
   80   54  134   9.16693E-07   6.84099E-09
   82   54  136   1.83228E-08   1.34727E-10
   78   55  133   3.57247E-07   2.68607E-09
   74   56  130   0.00000E+00   0.00000E+00
   76   56  132   7.21306E-27   5.46444E-29
   78   56  134   3.81701E-22   2.84851E-24
   79   56  135   4.07629E-07   3.01948E-09
   80   56  136   2.65591E-21   1.95288E-23
   81   56  137   8.35427E-09   6.09801E-11
   82   56  138   4.63548E-08   3.35904E-10
   81   57  138   0.00000E+00   0.00000E+00
   82   57  139   1.49759E-09   1.07740E-11
   78   58  136   0.00000E+00   0.00000E+00
   80   58  138   1.32638E-24   9.61144E-27
   82   58  140   5.59876E-09   3.99911E-11
   84   58  142   4.27517E-11   3.01069E-13
   82   59  141   4.71089E-10   3.34106E-12
   82   60  142   0.00000E+00   0.00000E+00
   83   60  143   6.47145E-11   4.52549E-13
   84   60  144   1.63761E-10   1.13723E-12
   85   60  145   3.50452E-10   2.41691E-12
   86   60  146   1.92502E-10   1.31851E-12
   88   60  148   1.49636E-10   1.01106E-12
   90   60  150   1.10091E-10   7.33941E-13
   82   62  144   0.00000E+00   0.00000E+00
   85   62  147   1.55124E-10   1.05526E-12
   86   62  148   9.52132E-22   6.43333E-24
   87   62  149   1.86059E-10   1.24872E-12
   88   62  150   1.31597E-21   8.77312E-24
   90   62  152   2.92096E-11   1.92168E-13
   92   62  154   5.84959E-12   3.79843E-14
   88   63  151   9.77426E-11   6.47302E-13
   90   63  153   2.10905E-11   1.37847E-13
   88   64  152   1.85247E-28   1.21873E-30
   90   64  154   1.32580E-21   8.60911E-24
   91   64  155   9.27163E-12   5.98170E-14
   92   64  156   7.84317E-12   5.02767E-14
   93   64  157   1.29322E-11   8.23709E-14
   94   64  158   4.50974E-12   2.85427E-14
   96   64  160   5.31272E-13   3.32045E-15
   94   65  159   1.91777E-12   1.20615E-14
   90   66  156   0.00000E+00   0.00000E+00
   92   66  158   0.00000E+00   0.00000E+00
   94   66  160   0.00000E+00   0.00000E+00
   95   66  161   3.14478E-13   1.95328E-15
   96   66  162   9.21291E-14   5.68698E-16
   97   66  163   5.55660E-14   3.40896E-16
   98   66  164   1.20291E-14   7.33479E-17
   98   67  165   4.91824E-15   2.98075E-17
   94   68  162   0.00000E+00   0.00000E+00
   96   68  164   0.00000E+00   0.00000E+00
   98   68  166   4.77762E-15   2.87808E-17
   99   68  167   7.40337E-15   4.43316E-17
  100   68  168   5.85899E-15   3.48750E-17
  102   68  170   6.86211E-15   4.03653E-17
  100   69  169   1.32526E-14   7.84178E-17
   98   70  168   0.00000E+00   0.00000E+00
  100   70  170   0.00000E+00   0.00000E+00
  101   70  171   4.46658E-14   2.61203E-16
  102   70  172   1.77882E-13   1.03420E-15
  103   70  173   5.98780E-13   3.46116E-15
  104   70  174   1.39998E-12   8.04587E-15
  106   70  176   8.47767E-13   4.81686E-15
  104   71  175   2.05826E-12   1.17615E-14
  105   71  176   0.00000E+00   0.00000E+00
  102   72  174   0.00000E+00   0.00000E+00
  104   72  176   4.68728E-28   2.66323E-30
  105   72  177   1.01058E-12   5.70948E-15
  106   72  178   4.47456E-13   2.51380E-15
  107   72  179   6.02708E-13   3.36708E-15
  108   72  180   5.30600E-13   2.94778E-15
  107   73  180   0.00000E+00   0.00000E+00
  108   73  181   3.65695E-13   2.02041E-15
  106   74  180   0.00000E+00   0.00000E+00
  108   74  182   1.30051E-13   7.14566E-16
  109   74  183   1.73953E-13   9.50564E-16
  110   74  184   1.47491E-13   8.01582E-16
  112   74  186   1.38415E-12   7.44165E-15
  110   75  185   6.91917E-13   3.74009E-15
  112   75  187   3.82953E-12   2.04788E-14
  108   76  184   0.00000E+00   0.00000E+00
  110   76  186   0.00000E+00   0.00000E+00
  111   76  187   0.00000E+00   0.00000E+00
  112   76  188   1.06803E-12   5.68099E-15
  113   76  189   1.31641E-12   6.96511E-15
  114   76  190   3.68653E-12   1.94028E-14
  116   76  192   3.61108E-12   1.88077E-14
  114   77  191   5.37501E-12   2.81414E-14
  116   77  193   3.02746E-12   1.56863E-14
  112   78  190   0.00000E+00   0.00000E+00
  114   78  192   0.00000E+00   0.00000E+00
  116   78  194   2.81514E-12   1.45110E-14
  117   78  195   1.41523E-12   7.25758E-15
  118   78  196   1.30683E-12   6.66752E-15
  120   78  198   2.98749E-14   1.50883E-16
  118   79  197   2.89642E-13   1.47026E-15
  116   80  196   0.00000E+00   0.00000E+00
  118   80  198   1.64899E-25   8.32824E-28
  119   80  199   7.90746E-15   3.97360E-17
  120   80  200   1.88622E-13   9.43108E-16
  121   80  201   3.10980E-14   1.54716E-16
  122   80  202   1.30643E-15   6.46745E-18
  124   80  204   2.39160E-15   1.17235E-17
  122   81  203   7.35190E-15   3.62163E-17
  124   81  205   6.48210E-15   3.16200E-17
  122   82  204   0.00000E+00   0.00000E+00
  124   82  206   2.03344E-15   9.87105E-18
  125   82  207   7.00097E-15   3.38211E-17
  126   82  208   1.02439E-14   4.92496E-17
  126   83  209   1.00436E-14   4.80554E-17
  142   90  232   4.44223E-12   1.91476E-14
  143   92  235   8.21099E-13   3.49404E-15
  146   92  238   8.94755E-15   3.75947E-17
